@PRODUCTS,YOKOGAWA,CENTUM
@ID,BKEEdtIOMDef
@DATE,2029/07/18,00:02
@SHEET,1,Analog Data
@Terminal,Signal,Conversion,Service Comment,Low Limit,High Limit,Unit,Set Details,P&ID Tag Name,Label
%Z041101,1,1,#2炉中温过热器壁温S指示,4,20,mA,1,6200-TI-12114S,%%ITI12114S,IOPE=Yes,SIOP=-6.3 106.3
%Z041102,1,1,#2炉中温过热器壁温T指示,4,20,mA,1,6200-TI-12114T,%%ITI12114T,IOPE=Yes,SIOP=-6.3 106.3
%Z041103,1,1,#2炉中温过热器壁温U指示,4,20,mA,1,6200-TI-12114U,%%ITI12114U,IOPE=Yes,SIOP=-6.3 106.3
%Z041104,1,1,#2炉中温过热器壁温V指示,4,20,mA,1,6200-TI-12114V,%%ITI12114V,IOPE=Yes,SIOP=-6.3 106.3
%Z041105,1,1,#2炉中温过热器壁温W指示,4,20,mA,1,6200-TI-12114W,%%ITI12114W,IOPE=Yes,SIOP=-6.3 106.3
%Z041106,1,1,#2炉中温过热器壁温X指示,4,20,mA,1,6200-TI-12114X,%%ITI12114X,IOPE=Yes,SIOP=-6.3 106.3
%Z041107,1,1,#2炉高过金属壁温DA指示,4,20,mA,1,6200-TI-12117DA,%%ITI12117DA,IOPE=Yes,SIOP=-6.3 106.3
%Z041108,1,1,#2炉高过金属壁温DB指示,4,20,mA,1,6200-TI-12117DB,%%ITI12117DB,IOPE=Yes,SIOP=-6.3 106.3
%Z041109,1,1,#2炉高过金属壁温DC指示,4,20,mA,1,6200-TI-12117DC,%%ITI12117DC,IOPE=Yes,SIOP=-6.3 106.3
%Z041110,1,1,#2炉高过金属壁温DD指示,4,20,mA,1,6200-TI-12117DD,%%ITI12117DD,IOPE=Yes,SIOP=-6.3 106.3
%Z041111,1,1,#2炉高过金属壁温DE指示,4,20,mA,1,6200-TI-12117DE,%%ITI12117DE,IOPE=Yes,SIOP=-6.3 106.3
%Z041112,1,1,#2炉高过金属壁温DF指示,4,20,mA,1,6200-TI-12117DF,%%ITI12117DF,IOPE=Yes,SIOP=-6.3 106.3
%Z041113,1,1,#2机组SCR反应器入口NOx,4,20,mA,1,6200-AI-12921,%%IAI12921,IOPE=Yes,SIOP=-6.3 106.3
%Z041114,1,1,#2机组SCR反应器入口O2,4,20,mA,1,6200-AI-12922,%%IAI12922,IOPE=Yes,SIOP=-6.3 106.3
%Z041115,1,1,AI spare,4,20,mA,1,F0104N4S1C15,,IOPE=Yes,SIOP=-6.3 106.3
%Z041116,1,1,AI spare,4,20,mA,1,F0104N4S1C16,,IOPE=Yes,SIOP=-6.3 106.3
@SHEET,2,HART Variable
@Terminal,Channel,Data,Polling Address,Service Comment,P&ID Tag Name,Label
%Z041201,,,,,,
%Z041202,,,,,,
%Z041203,,,,,,
%Z041204,,,,,,
%Z041205,,,,,,
%Z041206,,,,,,
%Z041207,,,,,,
%Z041208,,,,,,
%Z041209,,,,,,
%Z041210,,,,,,
%Z041211,,,,,,
%Z041212,,,,,,
%Z041213,,,,,,
%Z041214,,,,,,
%Z041215,,,,,,
%Z041216,,,,,,
%Z041217,,,,,,
%Z041218,,,,,,
%Z041229,,,,,,
%Z041220,,,,,,
%Z041221,,,,,,
%Z041222,,,,,,
%Z041223,,,,,,
%Z041224,,,,,,
%Z041225,,,,,,
%Z041226,,,,,,
%Z041227,,,,,,
%Z041228,,,,,,
%Z041229,,,,,,
%Z041230,,,,,,
%Z041231,,,,,,
%Z041232,,,,,,
