@PRODUCTS,YOKOGAWA,CENTUM
@ID,BKEEdtIOMDef
@DATE,2029/07/18,00:05
@SHEET,1,Analog Data
@Terminal,Signal,Conversion,Service Comment,Low Limit,High Limit,Unit,Set Details,P&ID Tag Name,Label
%Z075101,1,1,#2炉冷渣器回水流量C,4,20,mA,1,6200-FIRQA-12701C,%%IFIRQA12701C,IOPE=Yes,SIOP=-6.3 106.3
%Z075102,1,1,#2炉主给水流量,4,20,mA,1,6200-FIRCQ-12101,%%IFIRCQ12101,IOPE=Yes,SIOP=-6.3 106.3
%Z075103,1,1,#2炉流化风主管流量B指示,4,20,mA,1,6200-FI-12205B,%%IFI12205B,IOPE=Yes,SIOP=-6.3 106.3
%Z075104,1,1,#2炉一次风机液偶回油温B,4,20,mA,1,6200-TIAS-12223B,%%ITIAS12223B,IOPE=Yes,SIOP=-6.3 106.3
%Z075105,1,1,#2炉二次风机液偶回油温B,4,20,mA,1,6200-TIAS-12225B,%%ITIAS12225B,IOPE=Yes,SIOP=-6.3 106.3
%Z075106,1,1,#2炉引风机液偶回油温B,4,20,mA,1,6200-TIAS-12227B,%%ITIAS12227B,IOPE=Yes,SIOP=-6.3 106.3
%Z075107,1,1,#2炉冷渣器冷却水回水温C,4,20,mA,1,6200-TIA-12701C,%%ITIA12701C,IOPE=Yes,SIOP=-6.3 106.3
%Z075108,1,1,#2炉冷渣器排渣温度C指示,4,20,mA,1,6200-TIA-12702C,%%ITIA12702C,IOPE=Yes,SIOP=-6.3 106.3
%Z075109,1,1,#2炉二级减温水流量,4,20,mA,1,6200-FIRCQ-12103B,%%IFIRCQ12103B,IOPE=Yes,SIOP=-6.3 106.3
%Z075110,1,1,#2炉二级减温水调节阀B,4,20,mA,1,6200-TZI-12116B,%%ITZI12116B,IOPE=Yes,SIOP=-6.3 106.3
%Z075111,1,1,#2炉主蒸汽流量,4,20,mA,1,6200-FIRCQ-12104,%%IFIRCQ12104,IOPE=Yes,SIOP=-6.3 106.3
%Z075112,1,1,AI spare,4,20,mA,1,F0104N7S5C12,,IOPE=Yes,SIOP=-6.3 106.3
%Z075113,1,1,AI spare,4,20,mA,1,F0104N7S5C13,,IOPE=Yes,SIOP=-6.3 106.3
%Z075114,1,1,AI spare,4,20,mA,1,F0104N7S5C14,,IOPE=Yes,SIOP=-6.3 106.3
%Z075115,1,1,AI spare,4,20,mA,1,F0104N7S5C15,,IOPE=Yes,SIOP=-6.3 106.3
%Z075116,1,1,AI spare,4,20,mA,1,F0104N7S5C16,,IOPE=Yes,SIOP=-6.3 106.3
@SHEET,2,HART Variable
@Terminal,Channel,Data,Polling Address,Service Comment,P&ID Tag Name,Label
%Z075201,,,,,,
%Z075202,,,,,,
%Z075203,,,,,,
%Z075204,,,,,,
%Z075205,,,,,,
%Z075206,,,,,,
%Z075207,,,,,,
%Z075208,,,,,,
%Z075209,,,,,,
%Z075210,,,,,,
%Z075211,,,,,,
%Z075212,,,,,,
%Z075213,,,,,,
%Z075214,,,,,,
%Z075215,,,,,,
%Z075216,,,,,,
%Z075217,,,,,,
%Z075218,,,,,,
%Z075229,,,,,,
%Z075220,,,,,,
%Z075221,,,,,,
%Z075222,,,,,,
%Z075223,,,,,,
%Z075224,,,,,,
%Z075225,,,,,,
%Z075226,,,,,,
%Z075227,,,,,,
%Z075228,,,,,,
%Z075229,,,,,,
%Z075230,,,,,,
%Z075231,,,,,,
%Z075232,,,,,,
