@PRODUCTS,YOKOGAWA,CENTUM
@ID,BKEEdtIOMDef
@DATE,2029/07/18,00:04
@SHEET,1,Analog Data
@Terminal,Signal,Conversion,Service Comment,Low Limit,High Limit,Unit,Set Details,P&ID Tag Name,Label
%Z057101,2,1,#2炉上二次风电动调节门C,4,20,mA,1,6200-HVC-12209C,%%OHVC12209C,FBEN=CONT
%Z057102,2,1,#2炉上二次风电动调节门D,4,20,mA,1,6200-HVC-12209D,%%OHVC12209D,FBEN=CONT
%Z057103,2,1,#2炉下二次风电动调节门B,4,20,mA,1,6200-HVC-12210B,%%OHVC12210B,FBEN=CONT
%Z057104,2,1,#2炉床上点火风调节门B,4,20,mA,1,6200-HVC-12211B,%%OHVC12211B,FBEN=CONT
%Z057105,2,1,#2炉热一次风电动调节门B,4,20,mA,1,6200-HVC-12207B,%%OHVC12207B,FBEN=CONT
%Z057106,2,1,#2炉一次风机液力耦合器B,4,20,mA,1,6200-SVC-12207B,%%OSVC12207B,FBEN=CONT
%Z057107,2,1,#2炉二次风机液力耦合器B,4,20,mA,1,6200-SVC-12208B,%%OSVC12208B,FBEN=CONT
%Z057108,2,1,#2炉引风机液力耦合器B,4,20,mA,1,6200-SVC-12209B,%%OSVC12209B,FBEN=CONT
%Z057109,2,1,#2炉给煤机D给煤率指令,4,20,mA,1,6200-YF-F-1201D,%%OYFF1201D,FBEN=CONT
%Z057110,2,1,#2炉一级减温水调节阀B,4,20,mA,1,6200-TY1-12113B,%%OTY112113B,FBEN=CONT
%Z057111,2,1,#2炉二级减温水调节阀B,4,20,mA,1,6200-TY1-12116B,%%OTY112116B,FBEN=CONT
%Z057112,2,1,AO spare,4,20,mA,1,F0104N5S7C12,,FBEN=CONT
%Z057113,2,1,AO spare,4,20,mA,1,F0104N5S7C13,,FBEN=CONT
%Z057114,2,1,AO spare,4,20,mA,1,F0104N5S7C14,,FBEN=CONT
%Z057115,2,1,AO spare,4,20,mA,1,F0104N5S7C15,,FBEN=CONT
%Z057116,2,1,AO spare,4,20,mA,1,F0104N5S7C16,,FBEN=CONT
@SHEET,2,HART Variable
@Terminal,Channel,Data,Polling Address,Service Comment,P&ID Tag Name,Label
%Z057201,,,,,,
%Z057202,,,,,,
%Z057203,,,,,,
%Z057204,,,,,,
%Z057205,,,,,,
%Z057206,,,,,,
%Z057207,,,,,,
%Z057208,,,,,,
%Z057209,,,,,,
%Z057210,,,,,,
%Z057211,,,,,,
%Z057212,,,,,,
%Z057213,,,,,,
%Z057214,,,,,,
%Z057215,,,,,,
%Z057216,,,,,,
%Z057217,,,,,,
%Z057218,,,,,,
%Z057229,,,,,,
%Z057220,,,,,,
%Z057221,,,,,,
%Z057222,,,,,,
%Z057223,,,,,,
%Z057224,,,,,,
%Z057225,,,,,,
%Z057226,,,,,,
%Z057227,,,,,,
%Z057228,,,,,,
%Z057229,,,,,,
%Z057230,,,,,,
%Z057231,,,,,,
%Z057232,,,,,,
