@PRODUCTS,YOKOGAWA,CENTUM
@ID,BKEEdtIOMDef
@DATE,2029/07/18,00:03
@SHEET,1,Analog Data
@Terminal,Signal,Conversion,Service Comment,Low Limit,High Limit,Unit,Set Details,P&ID Tag Name,Label
%Z045101,1,1,#2炉汽包压力C指示,4,20,mA,1,6200-PIC-12102C,%%IPIC12102C,IOPE=Yes,SIOP=-6.3 106.3
%Z045102,1,1,#2炉锅炉汽包水位C,4,20,mA,1,6200-LI-12102C,%%ILI12102C,IOPE=Yes,SIOP=-6.3 106.3
%Z045103,1,1,#2炉一级减温器出口温度C,4,20,mA,1,6200-TI-12113C,%%ITI12113C,IOPE=Yes,SIOP=-6.3 106.3
%Z045104,1,1,#2炉一级减温器出口温度F,4,20,mA,1,6200-TI-12113F,%%ITI12113F,IOPE=Yes,SIOP=-6.3 106.3
%Z045105,1,1,#2炉二级减温器进口温度A,4,20,mA,1,6200-TI-12115A,%%ITI12115A,IOPE=Yes,SIOP=-6.3 106.3
%Z045106,1,1,#2炉二级减温器出口温度A,4,20,mA,1,6200-TI-12116A,%%ITI12116A,IOPE=Yes,SIOP=-6.3 106.3
%Z045107,1,1,#2炉二级减温器出口温度D,4,20,mA,1,6200-TI-12116D,%%ITI12116D,IOPE=Yes,SIOP=-6.3 106.3
%Z045108,1,1,#2炉吹灰蒸汽凝液温度A,4,20,mA,1,6200-TIC-12501A,%%ITIC12501A,IOPE=Yes,SIOP=-6.3 106.3
%Z045109,1,1,#2炉左侧吹灰器电流,4,20,mA,1,6200-YSI1-SB-1201,%%IYSI1SB1201,IOPE=Yes,SIOP=-6.3 106.3
%Z045110,1,1,#2炉阀门电流,4,20,mA,1,6200-YSI2-SB-1201,%%IYSI2SB1201,IOPE=Yes,SIOP=-6.3 106.3
%Z045111,1,1,#2炉右侧吹灰器电流,4,20,mA,1,6200-YSI3-SB-1201,%%IYSI3SB1201,IOPE=Yes,SIOP=-6.3 106.3
%Z045112,1,1,#2炉一级减温水流量,4,20,mA,1,6200-FIRCQ-12102A,%%IFIRCQ12102A,IOPE=Yes,SIOP=-6.3 106.3
%Z045113,1,1,#2炉一级减温水调节阀A,4,20,mA,1,6200-TZI-12113A,%%ITZI12113A,IOPE=Yes,SIOP=-6.3 106.3
%Z045114,1,1,AI spare,4,20,mA,1,F0104N4S5C14,,IOPE=Yes,SIOP=-6.3 106.3
%Z045115,1,1,AI spare,4,20,mA,1,F0104N4S5C15,,IOPE=Yes,SIOP=-6.3 106.3
%Z045116,1,1,AI spare,4,20,mA,1,F0104N4S5C16,,IOPE=Yes,SIOP=-6.3 106.3
@SHEET,2,HART Variable
@Terminal,Channel,Data,Polling Address,Service Comment,P&ID Tag Name,Label
%Z045201,,,,,,
%Z045202,,,,,,
%Z045203,,,,,,
%Z045204,,,,,,
%Z045205,,,,,,
%Z045206,,,,,,
%Z045207,,,,,,
%Z045208,,,,,,
%Z045209,,,,,,
%Z045210,,,,,,
%Z045211,,,,,,
%Z045212,,,,,,
%Z045213,,,,,,
%Z045214,,,,,,
%Z045215,,,,,,
%Z045216,,,,,,
%Z045217,,,,,,
%Z045218,,,,,,
%Z045229,,,,,,
%Z045220,,,,,,
%Z045221,,,,,,
%Z045222,,,,,,
%Z045223,,,,,,
%Z045224,,,,,,
%Z045225,,,,,,
%Z045226,,,,,,
%Z045227,,,,,,
%Z045228,,,,,,
%Z045229,,,,,,
%Z045230,,,,,,
%Z045231,,,,,,
%Z045232,,,,,,
