@PRODUCTS,YOKOGAWA,CENTUM
@ID,BKEEdtIOMDef
@DATE,2029/07/18,00:03
@SHEET,1,Analog Data
@Terminal,Signal,Conversion,Service Comment,Low Limit,High Limit,Unit,Set Details,P&ID Tag Name,Label
%Z051101,1,1,#2炉热二次总管风温A指示,4,20,mA,1,6200-TI-12252A,%%ITI12252A,IOPE=Yes,SIOP=-6.3 106.3
%Z051102,1,1,#2炉热二次风总管风压A,4,20,mA,1,6200-PI-12252A,%%IPI12252A,IOPE=Yes,SIOP=-6.3 106.3
%Z051103,1,1,#2炉热二次风总管流量A,4,20,mA,1,6200-FI-12202A,%%IFI12202A,IOPE=Yes,SIOP=-6.3 106.3
%Z051104,1,1,#2炉主给水温度指示,4,20,mA,1,6200-TI-12101,%%ITI12101,IOPE=Yes,SIOP=-6.3 106.3
%Z051105,1,1,#2炉炉膛前墙温度A指示,4,20,mA,1,6200-TI-12262A,%%ITI12262A,IOPE=Yes,SIOP=-6.3 106.3
%Z051106,1,1,#2炉炉膛前墙温度B指示,4,20,mA,1,6200-TI-12262B,%%ITI12262B,IOPE=Yes,SIOP=-6.3 106.3
%Z051107,1,1,#2炉炉膛底部温度A指示,4,20,mA,1,6200-TI-12264A,%%ITI12264A,IOPE=Yes,SIOP=-6.3 106.3
%Z051108,1,1,#2炉炉膛底部温度B指示,4,20,mA,1,6200-TI-12264B,%%ITI12264B,IOPE=Yes,SIOP=-6.3 106.3
%Z051109,1,1,#2炉炉膛底部温度C指示,4,20,mA,1,6200-TI-12264C,%%ITI12264C,IOPE=Yes,SIOP=-6.3 106.3
%Z051110,1,1,#2炉炉膛底部温度D指示,4,20,mA,1,6200-TI-12264D,%%ITI12264D,IOPE=Yes,SIOP=-6.3 106.3
%Z051111,1,1,#2炉炉膛底部温度E指示,4,20,mA,1,6200-TI-12264E,%%ITI12264E,IOPE=Yes,SIOP=-6.3 106.3
%Z051112,1,1,#2炉炉膛后墙温度A指示,4,20,mA,1,6200-TI-12266A,%%ITI12266A,IOPE=Yes,SIOP=-6.3 106.3
%Z051113,1,1,#2炉炉膛后墙温度B指示,4,20,mA,1,6200-TI-12266B,%%ITI12266B,IOPE=Yes,SIOP=-6.3 106.3
%Z051114,1,1,AI spare,4,20,mA,1,F0104N5S1C14,,IOPE=Yes,SIOP=-6.3 106.3
%Z051115,1,1,AI spare,4,20,mA,1,F0104N5S1C15,,IOPE=Yes,SIOP=-6.3 106.3
%Z051116,1,1,AI spare,4,20,mA,1,F0104N5S1C16,,IOPE=Yes,SIOP=-6.3 106.3
@SHEET,2,HART Variable
@Terminal,Channel,Data,Polling Address,Service Comment,P&ID Tag Name,Label
%Z051201,,,,,,
%Z051202,,,,,,
%Z051203,,,,,,
%Z051204,,,,,,
%Z051205,,,,,,
%Z051206,,,,,,
%Z051207,,,,,,
%Z051208,,,,,,
%Z051209,,,,,,
%Z051210,,,,,,
%Z051211,,,,,,
%Z051212,,,,,,
%Z051213,,,,,,
%Z051214,,,,,,
%Z051215,,,,,,
%Z051216,,,,,,
%Z051217,,,,,,
%Z051218,,,,,,
%Z051229,,,,,,
%Z051220,,,,,,
%Z051221,,,,,,
%Z051222,,,,,,
%Z051223,,,,,,
%Z051224,,,,,,
%Z051225,,,,,,
%Z051226,,,,,,
%Z051227,,,,,,
%Z051228,,,,,,
%Z051229,,,,,,
%Z051230,,,,,,
%Z051231,,,,,,
%Z051232,,,,,,
