@PRODUCTS,YOKOGAWA,CENTUM
@ID,BKEEdtIOMDef
@DATE,2020/04/21,14:19
@SHEET,1,Analog Data
@Terminal,Signal,Conversion,Service Comment,Low Limit,High Limit,Unit,Set Details,P&ID Tag Name,Label
%Z032101,1,1,A塔循环浆液泵A B相电流,4,20,mA,1,6200-IT-P-1811A,%%IITP1811A,IOPE=Yes,SIOP=-6.3 106.3
%Z032102,1,1,A塔循环浆液泵B B相电流,4,20,mA,1,6200-IT-P-1811B,%%IITP1811B,IOPE=Yes,SIOP=-6.3 106.3
%Z032103,1,1,A塔循环浆液泵C B相电流,4,20,mA,1,6200-IT-P-1811C,%%IITP1811C,IOPE=Yes,SIOP=-6.3 106.3
%Z032104,1,1,A塔循环浆液泵D B相电流,4,20,mA,1,6200-IT-P-1811D,%%IITP1811D,IOPE=Yes,SIOP=-6.3 106.3
%Z032105,1,1,A塔循环浆液泵E B相电流,4,20,mA,1,6200-IT-P-1811E,%%IITP1811E,IOPE=Yes,SIOP=-6.3 106.3
%Z032106,1,1,A塔石膏排出泵A变频转速,4,20,mA,1,6200-YAI-P-1812A,%%IYAIP1812A,IOPE=Yes,SIOP=-6.3 106.3
%Z032107,1,1,A塔石膏排出泵B变频转速,4,20,mA,1,6200-YAI-P-1812B,%%IYAIP1812B,IOPE=Yes,SIOP=-6.3 106.3
%Z032108,1,1,A塔氧化风机A B相电流,4,20,mA,1,6200-IT-DF-1811A,%%IITDF1811A,IOPE=Yes,SIOP=-6.3 106.3
%Z032109,1,1,A塔氧化风机B B相电流,4,20,mA,1,6200-IT-DF-1811B,%%IITDF1811B,IOPE=Yes,SIOP=-6.3 106.3
%Z032110,1,1,AI spare,4,20,mA,1,F0115N3S2C10,,IOPE=Yes,SIOP=-6.3 106.3
%Z032111,1,1,AI spare,4,20,mA,1,F0115N3S2C11,,IOPE=Yes,SIOP=-6.3 106.3
%Z032112,1,1,AI spare,4,20,mA,1,F0115N3S2C12,,IOPE=Yes,SIOP=-6.3 106.3
%Z032113,1,1,AI spare,4,20,mA,1,F0115N3S2C13,,IOPE=Yes,SIOP=-6.3 106.3
%Z032114,1,1,AI spare,4,20,mA,1,F0115N3S2C14,,IOPE=Yes,SIOP=-6.3 106.3
%Z032115,1,1,AI spare,4,20,mA,1,F0115N3S2C15,,IOPE=Yes,SIOP=-6.3 106.3
%Z032116,1,1,AI spare,4,20,mA,1,F0115N3S2C16,,IOPE=Yes,SIOP=-6.3 106.3
@SHEET,2,HART Variable
@Terminal,Channel,Data,Polling Address,Service Comment,P&ID Tag Name,Label
%Z032201,,,,,,
%Z032202,,,,,,
%Z032203,,,,,,
%Z032204,,,,,,
%Z032205,,,,,,
%Z032206,,,,,,
%Z032207,,,,,,
%Z032208,,,,,,
%Z032209,,,,,,
%Z032210,,,,,,
%Z032211,,,,,,
%Z032212,,,,,,
%Z032213,,,,,,
%Z032214,,,,,,
%Z032215,,,,,,
%Z032216,,,,,,
%Z032217,,,,,,
%Z032218,,,,,,
%Z032219,,,,,,
%Z032220,,,,,,
%Z032221,,,,,,
%Z032222,,,,,,
%Z032223,,,,,,
%Z032224,,,,,,
%Z032225,,,,,,
%Z032226,,,,,,
%Z032227,,,,,,
%Z032228,,,,,,
%Z032229,,,,,,
%Z032230,,,,,,
%Z032231,,,,,,
%Z032232,,,,,,
