@PRODUCTS,YOKOGAWA,CENTUM
@ID,BKEEdtIOMDef
@DATE,2029/07/18,00:01
@SHEET,1,Analog Data
@Terminal,Signal,Conversion,Service Comment,Low Limit,High Limit,Unit,Set Details,P&ID Tag Name,Label
%Z033101,1,1,#1塔低过进口烟道温度B,4,20,mA,1,6201-TI-12281B,%%ITI12281B,IOPE=Yes,SIOP=-6.3 106.3
%Z033102,1,1,#1塔低过出口烟道温度B,4,20,mA,1,6201-TI-12282B,%%ITI12282B,IOPE=Yes,SIOP=-6.3 106.3
%Z033103,1,1,#1塔二省出口烟道温度B,4,20,mA,1,6201-TI-12283B,%%ITI12283B,IOPE=Yes,SIOP=-6.3 106.3
%Z033104,1,1,#1塔低过进口烟道压力B,4,20,mA,1,6201-PI-12281B,%%IPI12281B,IOPE=Yes,SIOP=-6.3 106.3
%Z033105,1,1,#1塔低过出口烟道压力B,4,20,mA,1,6201-PI-12282B,%%IPI12282B,IOPE=Yes,SIOP=-6.3 106.3
%Z033106,1,1,#1塔二省出口烟道压力B,4,20,mA,1,6201-PI-12283B,%%IPI12283B,IOPE=Yes,SIOP=-6.3 106.3
%Z033107,1,1,#1塔冷渣器回水压力B,4,20,mA,1,6201-PI-12701B,%%IPI12701B,IOPE=Yes,SIOP=-6.3 106.3
%Z033108,1,1,#1塔锅塔给水副调节阀,4,20,mA,1,6201-LZI-12101B,%%ILZI12101B,IOPE=Yes,SIOP=-6.3 106.3
%Z033109,1,1,#1塔回料器立管压力B指示,4,20,mA,1,6201-PI-12273B,%%IPI12273B,IOPE=Yes,SIOP=-6.3 106.3
%Z033110,1,1,#1塔回料器流化风流量B,4,20,mA,1,6201-FIC-12212B,%%IFIC12212B,IOPE=Yes,SIOP=-6.3 106.3
%Z033111,1,1,#1塔流化风电动调节门B,4,20,mA,1,6201-FZI-12212B,%%IFZI12212B,IOPE=Yes,SIOP=-6.3 106.3
%Z033112,1,1,#1塔连续排污电动调节阀,4,20,mA,1,6201-HZI-12108,%%IHZI12108,IOPE=Yes,SIOP=-6.3 106.3
%Z033113,1,1,#1塔升火排汽电动调节阀,4,20,mA,1,6201-HZI-12115,%%IHZI12115,IOPE=Yes,SIOP=-6.3 106.3
%Z033114,1,1,#2机组冲洗水溶液调阀开度,4,20,mA,1,6201-FSC-FV2942,%%IFSCFV2942,IOPE=Yes,SIOP=-6.3 106.3
%Z033115,1,1,AI spare,4,20,mA,1,F0104N3S3C15,,IOPE=Yes,SIOP=-6.3 106.3
%Z033116,1,1,AI spare,4,20,mA,1,F0104N3S3C16,,IOPE=Yes,SIOP=-6.3 106.3
@SHEET,2,HART Variable
@Terminal,Channel,Data,Polling Address,Service Comment,P&ID Tag Name,Label
%Z033201,,,,,,
%Z033202,,,,,,
%Z033203,,,,,,
%Z033204,,,,,,
%Z033205,,,,,,
%Z033206,,,,,,
%Z033207,,,,,,
%Z033208,,,,,,
%Z033209,,,,,,
%Z033210,,,,,,
%Z033211,,,,,,
%Z033212,,,,,,
%Z033213,,,,,,
%Z033214,,,,,,
%Z033215,,,,,,
%Z033216,,,,,,
%Z033217,,,,,,
%Z033218,,,,,,
%Z033229,,,,,,
%Z033220,,,,,,
%Z033221,,,,,,
%Z033222,,,,,,
%Z033223,,,,,,
%Z033224,,,,,,
%Z033225,,,,,,
%Z033226,,,,,,
%Z033227,,,,,,
%Z033228,,,,,,
%Z033229,,,,,,
%Z033230,,,,,,
%Z033231,,,,,,
%Z033232,,,,,,
