@PRODUCTS,YOKOGAWA,CENTUM
@ID,BKEEdtIOMDef
@DATE,2029/07/18,00:02
@SHEET,1,Analog Data
@Terminal,Signal,Conversion,Service Comment,Low Limit,High Limit,Unit,Set Details,P&ID Tag Name,Label
%Z035101,1,1,#1塔汽包压力B指示,4,20,mA,1,6201-PIC-12102B,%%IPIC12102B,IOPE=Yes,SIOP=-6.3 106.3
%Z035102,1,1,#1塔锅塔汽包水位B,4,20,mA,1,6201-LI-12102B,%%ILI12102B,IOPE=Yes,SIOP=-6.3 106.3
%Z035103,1,1,#1塔一级减温器出口温度B,4,20,mA,1,6201-TI-12113B,%%ITI12113B,IOPE=Yes,SIOP=-6.3 106.3
%Z035104,1,1,#1塔一级减温器进口温度B,4,20,mA,1,6201-TI-12112B,%%ITI12112B,IOPE=Yes,SIOP=-6.3 106.3
%Z035105,1,1,#1塔一级减温器出口温度E,4,20,mA,1,6201-TI-12113E,%%ITI12113E,IOPE=Yes,SIOP=-6.3 106.3
%Z035106,1,1,#1塔省煤器出口给水温度B,4,20,mA,1,6201-TI-12102B,%%ITI12102B,IOPE=Yes,SIOP=-6.3 106.3
%Z035107,1,1,#1塔二级省煤器出口氧量B,4,20,mA,1,6201-AICA-12201B,%%IAICA12201B,IOPE=Yes,SIOP=-6.3 106.3
%Z035108,1,1,#1塔一次风机出口风温B,4,20,mA,1,6201-TI-12236B,%%ITI12236B,IOPE=Yes,SIOP=-6.3 106.3
%Z035109,1,1,#1塔一次风机出口风压B,4,20,mA,1,6201-PIC-12207B,%%IPIC12207B,IOPE=Yes,SIOP=-6.3 106.3
%Z035110,1,1,#1塔二次风机出口风温B,4,20,mA,1,6201-TI-12237B,%%ITI12237B,IOPE=Yes,SIOP=-6.3 106.3
%Z035111,1,1,#1塔二次风机出口风压B,4,20,mA,1,6201-PIC-12208B,%%IPIC12208B,IOPE=Yes,SIOP=-6.3 106.3
%Z035112,1,1,#1塔引风机出口风温B,4,20,mA,1,6201-TICAS-12238B,%%ITICAS12238B,IOPE=Yes,SIOP=-6.3 106.3
%Z035113,1,1,#1塔引风机出口风压B,4,20,mA,1,6201-PIC-12209B,%%IPIC12209B,IOPE=Yes,SIOP=-6.3 106.3
%Z035114,1,1,#1塔除灰蒸汽流量,4,20,mA,1,6201-FIRQ-12501,%%IFIRQ12501,IOPE=Yes,SIOP=-6.3 106.3
%Z035115,1,1,AI spare,4,20,mA,1,F0104N3S5C15,,IOPE=Yes,SIOP=-6.3 106.3
%Z035116,1,1,AI spare,4,20,mA,1,F0104N3S5C16,,IOPE=Yes,SIOP=-6.3 106.3
@SHEET,2,HART Variable
@Terminal,Channel,Data,Polling Address,Service Comment,P&ID Tag Name,Label
%Z035201,,,,,,
%Z035202,,,,,,
%Z035203,,,,,,
%Z035204,,,,,,
%Z035205,,,,,,
%Z035206,,,,,,
%Z035207,,,,,,
%Z035208,,,,,,
%Z035209,,,,,,
%Z035210,,,,,,
%Z035211,,,,,,
%Z035212,,,,,,
%Z035213,,,,,,
%Z035214,,,,,,
%Z035215,,,,,,
%Z035216,,,,,,
%Z035217,,,,,,
%Z035218,,,,,,
%Z035229,,,,,,
%Z035220,,,,,,
%Z035221,,,,,,
%Z035222,,,,,,
%Z035223,,,,,,
%Z035224,,,,,,
%Z035225,,,,,,
%Z035226,,,,,,
%Z035227,,,,,,
%Z035228,,,,,,
%Z035229,,,,,,
%Z035230,,,,,,
%Z035231,,,,,,
%Z035232,,,,,,
