@PRODUCTS,YOKOGAWA,CENTUM
@ID,BKEEdtIOMDef
@DATE,2029/07/18,00:01
@SHEET,1,Analog Data
@Terminal,Signal,Conversion,Service Comment,Low Limit,High Limit,Unit,Set Details,P&ID Tag Name,Label
%Z025101,1,1,#1塔汽包压力A指示,4,20,mA,1,6201-PIC-12102A,%%IPIC12102A,IOPE=Yes,SIOP=-6.3 106.3
%Z025102,1,1,#1塔锅塔汽包水位A,4,20,mA,1,6201-LI-12102A,%%ILI12102A,IOPE=Yes,SIOP=-6.3 106.3
%Z025103,1,1,#1塔一级减温器进口温度A,4,20,mA,1,6201-TI-12112A,%%ITI12112A,IOPE=Yes,SIOP=-6.3 106.3
%Z025104,1,1,#1塔一级减温器出口温度A,4,20,mA,1,6201-TI-12113A,%%ITI12113A,IOPE=Yes,SIOP=-6.3 106.3
%Z025105,1,1,#1塔省煤器出口给水温度A,4,20,mA,1,6201-TI-12102A,%%ITI12102A,IOPE=Yes,SIOP=-6.3 106.3
%Z025106,1,1,#1塔一级减温器出口温度D,4,20,mA,1,6201-TI-12113D,%%ITI12113D,IOPE=Yes,SIOP=-6.3 106.3
%Z025107,1,1,#1塔二级省煤器出口氧量A,4,20,mA,1,6201-AICA-12201A,%%IAICA12201A,IOPE=Yes,SIOP=-6.3 106.3
%Z025108,1,1,#1塔一次风机出口风温A,4,20,mA,1,6201-TI-12236A,%%ITI12236A,IOPE=Yes,SIOP=-6.3 106.3
%Z025109,1,1,#1塔一次风机出口风压A,4,20,mA,1,6201-PIC-12207A,%%IPIC12207A,IOPE=Yes,SIOP=-6.3 106.3
%Z025110,1,1,#1塔二次风机出口风温A,4,20,mA,1,6201-TI-12237A,%%ITI12237A,IOPE=Yes,SIOP=-6.3 106.3
%Z025111,1,1,#1塔二次风机出口风压A,4,20,mA,1,6201-PIC-12208A,%%IPIC12208A,IOPE=Yes,SIOP=-6.3 106.3
%Z025112,1,1,#1塔引风机出口风温A,4,20,mA,1,6201-TICAS-12238A,%%ITICAS12238A,IOPE=Yes,SIOP=-6.3 106.3
%Z025113,1,1,#1塔引风机出口风压A,4,20,mA,1,6201-PIC-12209A,%%IPIC12209A,IOPE=Yes,SIOP=-6.3 106.3
%Z025114,1,1,AI spare,4,20,mA,1,F0104N2S5C14,,IOPE=Yes,SIOP=-6.3 106.3
%Z025115,1,1,AI spare,4,20,mA,1,F0104N2S5C15,,IOPE=Yes,SIOP=-6.3 106.3
%Z025116,1,1,AI spare,4,20,mA,1,F0104N2S5C16,,IOPE=Yes,SIOP=-6.3 106.3
@SHEET,2,HART Variable
@Terminal,Channel,Data,Polling Address,Service Comment,P&ID Tag Name,Label
%Z025201,,,,,,
%Z025202,,,,,,
%Z025203,,,,,,
%Z025204,,,,,,
%Z025205,,,,,,
%Z025206,,,,,,
%Z025207,,,,,,
%Z025208,,,,,,
%Z025209,,,,,,
%Z025210,,,,,,
%Z025211,,,,,,
%Z025212,,,,,,
%Z025213,,,,,,
%Z025214,,,,,,
%Z025215,,,,,,
%Z025216,,,,,,
%Z025217,,,,,,
%Z025218,,,,,,
%Z025229,,,,,,
%Z025220,,,,,,
%Z025221,,,,,,
%Z025222,,,,,,
%Z025223,,,,,,
%Z025224,,,,,,
%Z025225,,,,,,
%Z025226,,,,,,
%Z025227,,,,,,
%Z025228,,,,,,
%Z025229,,,,,,
%Z025230,,,,,,
%Z025231,,,,,,
%Z025232,,,,,,
